GEOID,Total_Population,Median_Household_Income,Pct_White,Pct_Black,Pct_Hispanic,Pct_Poverty,Pct_Bachelors_Plus
060371977001,2102.0,57896.0,26.5,2.19,45.0,15.56,33.47
060371977002,888.0,81075.0,28.04,7.88,22.07,12.87,46.96
060371977003,1790.0,62243.0,24.3,2.01,16.31,20.11,64.61
060371990011,2307.0,51917.0,7.15,0.0,63.55,24.45,10.78
060371990021,941.0,51316.0,16.47,0.0,67.69,10.2,29.94
060371990022,1925.0,72639.0,32.78,0.52,48.83,15.64,46.03
060371991101,960.0,81852.0,15.0,0.0,76.35,10.52,28.49
060371991102,1409.0,67984.0,19.59,0.0,87.65,18.1,18.29
060371991201,2390.0,36602.0,11.88,2.59,57.32,39.3,12.27
060371991202,1314.0,60000.0,12.56,10.73,64.31,24.58,47.51
060371992011,514.0,94063.0,10.31,0.0,54.86,1.75,38.99
060371992012,1671.0,86477.0,16.46,1.2,57.75,18.85,14.43
060371992013,1407.0,36711.0,6.75,1.49,71.36,35.68,14.64
060371992021,957.0,98167.0,31.14,0.63,63.01,12.23,30.11
060371992022,1493.0,82431.0,32.15,0.47,59.75,16.82,27.81
060371993001,1178.0,141141.0,49.58,1.7,32.85,6.8,56.08
060371993002,2661.0,96286.0,18.49,1.13,58.51,14.05,33.35
060371994002,1501.0,44817.0,6.6,7.13,53.5,34.58,13.88
060371994003,2118.0,41442.0,12.8,3.54,56.75,36.54,19.78
060371997001,1034.0,80341.0,30.66,0.87,40.23,11.9,53.17
060371997002,1902.0,47422.0,7.68,8.2,69.19,21.38,16.82
060371998011,2271.0,84659.0,4.01,0.0,75.47,15.46,9.14
060371998012,1571.0,50850.0,12.16,1.15,59.64,20.11,21.78
060371998021,974.0,69732.0,8.11,0.0,31.93,8.01,22.73
060371998022,1001.0,45938.0,18.38,0.0,45.15,18.08,10.18
060371999001,1468.0,42353.0,15.87,0.0,76.16,21.72,11.22
060371999002,827.0,40341.0,11.37,0.0,76.3,20.07,11.44
060372011101,876.0,98889.0,15.41,1.83,72.49,11.19,40.51
060372011102,1403.0,97292.0,34.71,2.21,76.62,7.48,34.64
060372011201,1843.0,69688.0,29.3,5.37,84.64,17.01,15.42
060372011202,1218.0,127941.0,40.23,0.0,71.26,14.12,37.31
060372011203,782.0,133424.0,21.61,0.0,67.77,4.73,25.11
060372012001,2677.0,93309.0,23.91,0.0,80.05,11.92,18.14
060372013011,1509.0,72212.0,19.88,6.89,68.12,18.82,28.35
060372013012,1894.0,159420.0,45.56,4.01,53.8,12.79,30.45
060372013021,1222.0,97798.0,14.08,5.48,17.92,9.49,42.13
060372013022,1263.0,129750.0,25.18,15.99,19.16,5.7,63.18
060372013023,1598.0,120000.0,26.91,6.82,19.59,5.77,48.33
060372014011,2620.0,52330.0,24.08,6.34,71.07,21.42,30.97
060372014012,1557.0,67625.0,11.24,0.0,86.26,40.08,22.69
060372014021,2369.0,79750.0,42.47,0.0,74.97,12.84,28.25
060372014023,964.0,83854.0,11.83,0.0,73.24,7.05,16.16
060372015011,1234.0,93261.0,25.45,0.0,78.36,11.34,26.87
060372015012,931.0,79413.0,35.88,3.44,67.78,9.99,30.58
060372015013,1455.0,81146.0,7.9,1.24,83.44,32.44,12.73
060372015014,1848.0,95319.0,10.44,10.88,59.63,0.6,20.12
060372015031,1607.0,60536.0,17.17,2.61,85.44,8.41,14.83
060372015032,1526.0,74479.0,22.28,2.29,81.85,8.58,18.06
060372015041,2063.0,104750.0,26.47,0.97,75.42,13.53,24.02
060372016011,2310.0,68594.0,12.25,6.58,76.32,18.48,24.67
060372016021,794.0,68203.0,11.59,0.0,87.03,11.71,16.21
060372016022,1373.0,100855.0,14.49,0.73,83.98,3.24,15.77
060372016023,599.0,97153.0,25.54,0.0,59.1,23.04,32.04
060372017001,2136.0,95208.0,26.59,12.27,55.9,5.59,42.61
060372017002,1419.0,83669.0,20.51,3.17,66.03,4.65,24.88
060372017003,1573.0,55900.0,8.84,3.69,62.49,21.45,24.31
060372031001,1005.0,64444.0,30.75,3.58,91.84,15.1,6.02
060372031002,1760.0,84250.0,12.95,1.7,92.39,4.26,7.41
060372031003,1537.0,28804.0,26.55,3.06,92.78,38.78,6.92
060372032001,1401.0,54896.0,21.34,0.43,95.79,27.92,10.35
060372032002,2595.0,49609.0,5.93,1.04,92.99,35.34,17.48
060372032003,999.0,61774.0,9.01,1.6,96.8,8.51,20.43
060372033001,2105.0,42066.0,30.36,8.41,65.37,36.76,27.71
060372035001,781.0,55645.0,15.49,0.13,59.92,37.19,44.13
060372035002,1346.0,62000.0,21.92,0.37,81.8,16.64,16.49
060372035003,704.0,48490.0,20.45,10.09,81.39,31.82,21.04
060372036011,1090.0,38229.0,8.44,0.0,95.41,25.16,13.48
060372036012,1574.0,39286.0,10.61,1.08,97.97,28.3,15.79
060372036021,1964.0,74536.0,14.87,0.92,88.24,24.44,8.77
060372037101,2098.0,79750.0,19.83,0.0,97.33,26.09,14.77
060372037102,1359.0,78011.0,17.14,0.88,96.54,15.07,17.57
060372037201,2031.0,64474.0,11.57,0.0,92.32,32.35,16.28
060372037202,1525.0,71500.0,13.77,0.0,98.56,14.43,20.54
060372038003,1387.0,87366.0,21.56,1.95,95.24,3.32,17.9
060372038004,1144.0,47212.0,13.99,0.0,97.29,27.19,2.22
060372039001,970.0,75170.0,2.47,0.0,96.7,7.42,9.47
060372039002,1869.0,88304.0,19.1,0.0,91.06,27.5,20.7
060372041101,1010.0,74866.0,11.29,0.0,93.66,19.31,9.54
060372041103,1365.0,60417.0,4.47,2.42,94.43,42.27,15.65
060372041201,1188.0,89031.0,16.84,0.25,96.72,2.78,11.83
060372041202,1292.0,80917.0,8.2,1.63,97.06,11.46,7.68
060372042001,1883.0,49076.0,19.17,1.22,98.78,26.97,7.22
060372042002,1434.0,44844.0,15.83,1.19,87.31,36.68,19.24
060372043001,2762.0,75023.0,12.27,0.25,98.73,24.58,2.53
060372043002,500.0,47688.0,47.8,0.0,92.6,31.0,12.43
060372043003,1611.0,41316.0,27.87,0.5,92.55,17.98,13.14
060372044101,1283.0,39492.0,7.72,0.0,93.37,33.83,9.83
060372044201,2191.0,46071.0,10.18,3.79,91.88,31.36,8.71
060372044202,910.0,66042.0,2.2,0.0,99.23,34.18,15.42
060372046001,2203.0,50625.0,11.3,1.32,86.47,19.84,17.2
060372046002,1751.0,67159.0,10.91,0.0,99.03,20.79,5.73
060372047001,1969.0,74236.0,17.88,0.86,94.41,30.22,21.39
060372047002,1171.0,72014.0,9.82,1.2,96.93,7.06,12.93
060372047003,1384.0,76615.0,26.73,0.0,91.62,26.95,12.68
060372048101,2412.0,60905.0,21.97,0.0,100.0,16.54,5.67
060372048102,703.0,91250.0,23.76,3.41,91.89,24.75,12.83
060372048103,1817.0,45125.0,6.16,0.0,92.18,14.64,27.42
060372048201,1033.0,77273.0,5.32,0.0,98.74,16.65,16.31
060372048202,1033.0,59313.0,16.26,0.0,93.22,10.07,7.24
060372049101,1918.0,46204.0,13.45,0.0,96.4,39.16,8.04
060372049102,1438.0,62422.0,30.46,0.76,93.46,8.55,17.29
060372049201,1667.0,78438.0,8.04,2.94,94.66,9.97,3.39
060372049202,792.0,61500.0,23.23,0.0,95.08,25.88,14.01
060372051101,2625.0,56500.0,12.5,0.0,99.24,25.33,5.61
060372051102,1065.0,49375.0,1.69,0.75,97.37,21.5,4.91
060372051201,2501.0,28027.0,12.83,0.32,96.52,34.51,6.1
060372051202,908.0,30341.0,0.0,1.65,97.91,40.09,6.87
060372060101,2231.0,87188.0,34.16,0.72,31.56,17.71,49.71
060372060102,1259.0,19680.0,11.04,0.95,96.51,39.56,3.49
060372060201,8179.0,148661.0,21.92,33.44,43.29,12.95,7.18
060372060501,2290.0,48491.0,14.28,1.83,84.37,18.75,12.65
060372060511,558.0,155927.0,67.74,6.63,16.85,6.45,75.05
060372060512,977.0,157704.0,64.59,0.0,23.95,3.28,69.81
060372060521,3153.0,107208.0,29.59,6.06,11.01,12.94,82.57
060372060531,794.0,56683.0,19.02,16.62,69.52,15.11,15.6
060372060532,2263.0,30200.0,12.77,3.31,77.91,32.25,21.43
060372060541,2456.0,43125.0,7.41,0.61,84.0,40.86,15.61
060372062011,443.0,14674.0,20.09,63.66,17.38,66.59,3.61
060372062012,1684.0,102796.0,23.69,8.91,18.82,12.29,61.79
060372062021,1711.0,22668.0,12.22,10.81,16.07,42.21,41.69
060372063011,1991.0,13831.0,32.25,43.75,20.19,73.98,8.47
060372063022,472.0,8125.0,17.58,66.53,14.41,70.13,0.0
060372063031,2430.0,11542.0,27.7,39.22,29.67,74.3,6.8
060372071011,1929.0,28774.0,11.98,9.64,9.54,30.12,36.21
060372071012,1923.0,96838.0,22.67,14.14,14.61,22.67,56.66
060372071021,3340.0,60227.0,11.17,7.46,23.89,23.47,35.84
060372071031,964.0,100882.0,9.44,0.0,15.15,18.78,42.11
060372071032,1148.0,23167.0,12.8,3.22,12.98,31.86,21.75
060372073031,1390.0,56278.0,42.3,16.69,21.44,19.42,58.19
060372073032,969.0,25848.0,42.52,22.08,18.37,28.17,48.79
060372073041,1058.0,12959.0,29.4,26.28,55.39,62.1,27.67
060372073051,959.0,64196.0,57.04,8.86,16.48,10.01,65.05
060372073061,1146.0,46341.0,47.47,17.02,10.38,27.23,48.93
060372073081,1229.0,96098.0,55.25,14.4,14.0,9.11,53.63
060372074001,2273.0,85455.0,38.41,15.66,31.63,28.4,36.72
060372075011,1489.0,132396.0,21.76,1.95,31.03,11.69,79.1
060372075012,617.0,85242.0,29.01,19.61,14.42,9.4,78.79
060372075021,1584.0,14792.0,18.31,3.28,13.32,43.37,56.95
060372077111,2627.0,141364.0,37.15,12.49,9.02,7.73,73.32
060372077121,3633.0,64491.0,17.09,13.13,19.57,24.28,53.39
060372077122,1294.0,93487.0,38.18,27.43,22.8,24.3,81.03
060372079012,2253.0,89303.0,32.71,24.72,5.24,22.68,68.26
060372079021,5996.0,109266.0,30.89,11.71,15.21,18.03,81.57
060372079022,1358.0,96645.0,37.33,3.68,3.17,33.95,63.02
060372080011,2581.0,90564.0,17.13,12.13,48.16,17.78,60.03
060372080021,1635.0,41157.0,20.24,0.0,83.91,52.54,37.62
060372080022,2406.0,79107.0,19.08,0.0,85.0,15.92,31.68
060372083011,1693.0,42548.0,15.95,1.71,89.25,38.81,10.01
060372083021,710.0,70366.0,18.59,4.37,45.35,23.38,37.76
060372083022,1048.0,93703.0,27.48,2.19,55.15,5.82,38.43
060372083023,2957.0,37813.0,8.96,16.71,75.31,32.9,12.58
060372084011,1796.0,34375.0,16.82,8.74,65.2,25.27,19.59
060372084012,2056.0,44331.0,4.43,10.55,55.2,16.9,12.82
060372084021,1249.0,74545.0,40.27,1.04,61.97,14.25,41.16
060372084022,1267.0,83500.0,20.44,5.84,76.24,19.63,44.36
060372085011,1085.0,76029.0,25.9,4.52,59.17,22.3,34.88
060372085012,1373.0,87574.0,11.8,0.22,32.27,13.21,38.76
060372085021,1139.0,67083.0,25.46,0.97,91.57,9.13,22.04
060372085022,1312.0,32759.0,12.58,7.16,80.49,24.75,16.07
060372085023,1350.0,49310.0,21.93,4.3,81.11,26.54,27.07
060372086101,1808.0,88438.0,17.92,7.91,46.02,16.76,32.89
060372086102,2469.0,66314.0,24.3,1.09,54.15,14.9,33.93
060372086201,942.0,58219.0,28.87,8.7,50.0,7.32,20.29
060372086202,1429.0,54236.0,18.12,8.47,58.92,13.6,33.27
060372086203,1629.0,78789.0,15.59,9.21,47.76,23.51,41.84
060372087101,2709.0,61792.0,15.06,5.98,31.01,23.15,46.4
060372087102,2186.0,64580.0,5.99,8.14,33.9,5.95,47.86
060372087201,2084.0,34342.0,33.59,3.55,87.62,29.41,6.86
060372087202,1322.0,37702.0,41.45,3.4,64.98,34.49,30.21
060372088011,1992.0,36276.0,25.3,8.23,40.41,27.84,26.92
060372088012,1376.0,43382.0,7.63,30.23,56.61,17.91,26.47
060372088021,1780.0,56020.0,15.67,6.29,57.81,29.78,43.74
060372088022,992.0,27308.0,26.81,13.81,53.83,33.87,33.58
060372089021,1436.0,36786.0,17.41,4.11,91.02,44.5,11.27
060372089022,963.0,39551.0,14.75,4.05,91.28,44.44,10.67
060372089031,2858.0,48942.0,9.66,5.39,88.24,55.72,12.07
060372089032,961.0,45729.0,24.56,6.45,84.18,15.64,3.7
060372089041,1808.0,20608.0,5.14,2.71,68.75,54.06,13.03
060372089042,1782.0,34362.0,25.93,1.8,94.67,60.36,3.49
060372091031,1233.0,26825.0,17.11,13.63,80.13,54.66,0.91
060372091032,1993.0,37257.0,14.35,6.12,91.82,41.34,9.2
060372091041,2567.0,39000.0,14.96,6.08,78.73,33.42,13.81
060372091051,3153.0,34092.0,17.89,4.54,86.11,49.32,6.8
060372091061,2101.0,36411.0,22.28,11.8,50.17,30.6,38.57
060372092011,3298.0,73599.0,19.83,24.53,17.4,24.2,69.03
060372092021,1410.0,38443.0,18.44,3.9,77.45,42.62,21.21
060372093001,1643.0,26389.0,10.1,16.8,64.03,53.93,11.73
060372093002,1989.0,25152.0,6.69,3.97,91.5,62.54,16.14
060372093003,1302.0,57813.0,12.06,33.95,15.44,19.2,45.88
060372094011,2359.0,47895.0,18.61,8.52,55.45,14.26,20.36
060372094012,1330.0,19282.0,3.68,24.74,64.44,32.78,3.3
060372094021,1748.0,49303.0,19.34,3.89,79.12,18.94,15.97
060372094022,2354.0,39148.0,11.77,0.0,98.81,35.9,1.13
060372094031,1759.0,31528.0,13.42,10.18,58.9,29.16,14.15
060372094032,2962.0,32850.0,18.67,8.68,84.84,22.7,17.68
060372095101,871.0,36806.0,5.97,2.18,58.67,42.17,20.0
060372095102,1785.0,43482.0,12.83,5.71,60.62,20.48,16.12
060372095201,1456.0,41300.0,24.18,9.55,80.77,30.56,17.95
060372095202,917.0,62614.0,20.61,1.31,82.99,32.39,12.69
060372098101,1183.0,48235.0,9.38,3.55,77.51,28.95,10.06
060372098102,1495.0,32596.0,30.03,4.62,78.86,41.23,19.23
060372098201,1507.0,68819.0,23.56,0.33,90.31,5.71,14.95
060372098202,991.0,29821.0,16.25,4.34,89.1,34.48,13.38
060372100101,1430.0,20474.0,36.08,1.19,82.66,47.37,5.84
060372100102,910.0,51458.0,25.49,0.0,98.68,22.09,5.75
060372100103,852.0,24406.0,17.37,1.53,44.95,35.8,32.98
060372110001,781.0,134375.0,73.37,0.0,0.0,9.22,83.16
060372110002,471.0,250001.0,65.61,0.0,14.44,0.0,69.97
060372110003,647.0,138036.0,51.62,4.02,4.33,10.05,75.4
060372110004,1804.0,131250.0,38.97,15.91,21.23,13.69,49.31
060372110005,1610.0,250001.0,46.65,9.38,5.96,4.79,78.89
060372111211,1125.0,79340.0,24.18,0.0,36.44,13.28,55.68
060372111212,1193.0,56750.0,22.97,8.21,54.15,29.92,37.03
060372111221,717.0,37000.0,24.97,4.32,45.75,40.17,21.52
060372111222,1928.0,56094.0,16.34,12.6,26.82,23.65,50.23
060372111231,1816.0,80568.0,15.42,3.19,9.58,18.45,59.37
060372111241,1308.0,41429.0,8.26,0.0,41.13,20.05,38.3
060372111242,1395.0,64297.0,16.92,3.15,23.44,15.94,65.0
060372111243,1584.0,74592.0,12.06,0.82,37.75,6.31,52.04
060372112011,636.0,59227.0,18.71,12.58,41.82,10.85,46.35
060372112012,2058.0,66635.0,18.51,2.48,64.19,34.89,27.87
060372112021,2254.0,51627.0,16.9,3.64,49.29,19.26,29.52
060372113101,1285.0,50000.0,12.53,8.56,43.97,28.25,26.92
060372113102,2199.0,45262.0,23.6,6.91,55.93,26.38,35.09
060372113201,791.0,39167.0,15.68,3.03,53.73,11.63,19.6
060372113202,2462.0,61190.0,13.16,3.66,59.63,24.61,32.51
060372114101,2368.0,48569.0,12.16,6.29,51.65,5.61,24.88
060372114102,545.0,57375.0,13.58,0.0,3.67,30.46,42.79
060372114201,2316.0,61875.0,14.16,6.22,65.28,15.97,30.77
060372114202,1179.0,56181.0,20.78,0.68,44.27,22.9,42.33
060372115001,897.0,100199.0,27.31,7.25,24.75,2.45,49.02
060372115002,1889.0,63036.0,27.37,4.18,27.63,6.03,43.65
060372115003,1071.0,130500.0,81.14,5.7,4.86,4.01,67.49
060372117011,1195.0,81964.0,13.56,6.44,12.89,19.25,38.16
060372117012,975.0,101607.0,59.08,2.26,19.59,5.74,58.86
060372117013,611.0,91424.0,17.51,1.64,2.78,6.22,40.72
060372117031,2344.0,60089.0,25.26,2.01,52.86,2.65,40.54
060372117032,2220.0,59601.0,7.52,3.38,12.39,24.19,61.61
060372117041,1044.0,56250.0,23.75,14.27,35.06,17.47,50.0
060372117042,1624.0,54410.0,16.38,11.45,21.06,17.24,53.07
060372118021,2056.0,35688.0,14.69,3.36,55.74,13.43,29.75
060372118022,1629.0,52114.0,36.1,5.1,30.26,29.18,51.8
060372118023,763.0,52226.0,27.26,0.0,22.94,25.43,35.96
060372118031,1427.0,41210.0,12.19,4.06,25.72,25.93,45.01
060372118032,2208.0,69781.0,8.02,4.98,30.66,9.87,43.06
060372118041,768.0,66544.0,38.8,9.64,23.7,14.1,36.85
060372118042,2426.0,48444.0,9.85,4.12,22.09,37.18,43.62
060372119101,1114.0,46719.0,6.01,11.85,43.0,15.26,22.12
060372119102,1508.0,47448.0,18.3,8.89,62.07,14.66,25.05
060372119103,1329.0,67164.0,13.17,6.77,59.37,19.04,52.07
060372119211,2001.0,42071.0,12.44,3.1,36.43,24.24,40.71
060372119221,1273.0,51815.0,11.0,9.03,30.4,17.91,42.93
060372119222,2080.0,51786.0,9.57,6.68,64.86,13.32,37.54
060372121011,1146.0,62308.0,14.83,5.15,14.66,8.64,69.75
060372121012,1595.0,44538.0,18.18,8.97,24.89,31.97,60.21
060372121021,689.0,32464.0,14.51,21.77,3.05,20.46,37.57
060372121022,2266.0,40909.0,5.52,12.4,40.51,33.18,38.56
060372122021,2176.0,47279.0,19.07,2.07,68.2,34.84,20.82
060372122022,1500.0,60489.0,9.6,9.93,69.8,13.87,19.13
060372122031,1329.0,86103.0,25.88,10.99,49.29,19.52,55.04
060372122032,1617.0,26648.0,12.43,5.69,56.34,48.86,19.69
060372122041,1605.0,60469.0,27.79,7.98,56.7,22.31,41.77
060372122042,2115.0,32367.0,22.93,3.03,76.45,39.01,28.68
060372123031,1857.0,30143.0,8.4,1.99,71.62,59.02,22.95
060372123032,1981.0,49264.0,16.2,8.18,50.38,22.39,39.96
060372123041,1781.0,47500.0,40.26,6.57,64.29,24.76,30.24
060372123051,2711.0,49400.0,14.05,3.91,71.67,28.88,13.53
060372123061,1304.0,42417.0,13.04,2.91,41.33,26.07,33.82
060372123062,1512.0,58854.0,19.64,3.84,47.82,33.13,21.33
060372124101,1064.0,113047.0,19.74,0.0,20.96,9.23,40.71
060372124102,1285.0,37344.0,5.29,0.0,32.3,26.15,32.44
060372124103,1877.0,42250.0,16.2,2.93,79.38,23.13,24.32
060372124201,1650.0,51866.0,10.67,8.55,65.52,21.27,25.44
060372124202,1011.0,57132.0,19.88,7.91,52.42,26.21,46.11
060372125011,1890.0,55625.0,35.29,4.87,50.95,20.79,38.97
060372125021,1748.0,94180.0,15.05,3.95,8.7,13.84,67.91
060372125022,1534.0,55774.0,20.27,10.37,57.63,17.93,25.1
060372126101,2104.0,69136.0,11.07,3.66,24.52,18.3,53.3
060372126102,2107.0,71402.0,16.94,3.7,55.48,9.97,46.44
060372126201,1691.0,30208.0,22.65,7.98,38.73,37.81,40.43
060372126202,2127.0,55455.0,13.49,2.4,32.49,20.22,35.52
060372127011,2317.0,78370.0,14.59,9.8,21.41,11.97,46.9
060372127021,1707.0,100972.0,28.88,4.28,17.57,6.15,58.55
060372127022,1099.0,48977.0,18.38,4.82,19.38,15.32,46.74
060372127023,583.0,244286.0,21.61,0.0,5.32,1.72,72.47
060372128001,1670.0,125833.0,18.14,6.59,32.4,6.77,45.96
060372128002,1045.0,77727.0,26.41,2.39,44.02,4.21,34.1
060372129001,1256.0,85729.0,32.09,11.78,23.41,4.82,43.45
060372129002,2428.0,41853.0,29.86,9.6,67.46,19.73,20.37
060372131001,1790.0,51429.0,4.92,10.11,20.0,21.68,39.22
060372131002,1000.0,71917.0,17.8,25.0,14.3,17.4,62.38
060372132011,1425.0,44647.0,4.21,0.0,52.0,26.39,33.81
060372132012,1434.0,40365.0,4.95,1.32,47.07,18.48,36.76
060372132013,1220.0,39315.0,10.57,3.11,49.51,28.36,44.37
060372132021,1479.0,69500.0,14.87,2.97,76.81,7.37,15.07
060372132022,2196.0,53839.0,8.74,6.28,41.35,20.82,39.41
060372133101,1462.0,57422.0,7.05,2.19,58.48,29.14,25.81
060372133102,1057.0,64464.0,1.04,0.0,51.84,16.84,30.34
060372133201,1409.0,37946.0,16.75,3.12,53.58,28.82,32.92
060372133202,1062.0,36500.0,25.61,10.45,58.0,32.39,24.83
060372134011,1864.0,51111.0,6.81,2.68,66.68,18.88,23.2
060372134012,1397.0,49659.0,18.83,0.0,81.25,21.49,10.03
060372134013,1312.0,58466.0,17.76,4.73,84.07,20.66,6.39
060372134021,2277.0,60008.0,6.63,1.14,79.84,21.96,22.22
060372134022,804.0,55000.0,22.64,11.82,44.03,12.86,46.88
060372134023,1396.0,31027.0,8.95,6.73,75.43,44.41,10.54
060372140001,1007.0,210893.0,89.47,0.0,8.74,0.0,77.56
060372140002,577.0,87857.0,78.68,0.0,1.91,0.0,77.09
060372140003,1272.0,148182.0,95.75,0.0,2.75,32.78,64.85
060372140004,1094.0,125865.0,70.2,5.21,11.06,4.02,38.34
060372141001,1030.0,98286.0,66.99,6.41,20.39,13.5,72.83
060372141002,1014.0,250001.0,87.67,1.28,0.79,9.86,61.8
060372141004,1226.0,175250.0,92.33,1.47,2.77,0.65,68.12
060372144001,1159.0,91250.0,60.31,0.0,10.7,6.47,67.14
060372144002,1048.0,100179.0,73.95,8.49,13.45,5.15,69.17
060372144003,801.0,130769.0,67.42,7.74,14.36,17.35,74.05
060372145011,375.0,107639.0,35.2,20.53,5.07,0.0,60.41
060372145012,1567.0,135394.0,45.88,9.51,5.68,9.25,74.67
060372145013,1535.0,88750.0,26.84,2.8,19.61,10.36,50.1
060372145031,1170.0,83036.0,44.36,10.68,17.69,25.15,68.39
060372145032,1842.0,93934.0,50.6,0.0,5.27,13.46,75.0
060372145033,501.0,92837.0,48.3,0.0,22.75,24.15,68.75
060372145041,1578.0,116985.0,47.08,17.3,23.51,30.74,81.67
060372145042,2031.0,102843.0,25.6,2.61,7.98,8.37,70.77
060372145051,1581.0,85147.0,56.42,8.86,12.14,9.99,65.04
060372146001,741.0,98333.0,73.55,0.0,11.61,1.21,73.01
060372146002,615.0,127109.0,80.0,12.68,0.0,15.45,72.78
060372146003,910.0,119125.0,67.8,13.63,11.21,12.56,73.54
060372147001,890.0,168333.0,60.22,10.11,8.88,10.57,52.43
060372147002,1048.0,116019.0,90.17,1.24,11.93,7.06,75.69
060372147003,579.0,130481.0,68.39,7.43,21.07,12.61,69.88
060372148001,1713.0,93313.0,71.51,6.25,3.33,21.37,73.56
060372148002,463.0,145257.0,55.51,17.06,4.1,3.89,83.83
060372148003,704.0,102740.0,67.76,0.85,6.11,17.67,65.72
060372149021,795.0,105846.0,58.74,10.06,2.89,1.55,84.26
060372149022,1774.0,119148.0,81.23,1.01,6.54,16.82,66.4
060372149031,654.0,81912.0,68.5,9.79,7.8,24.01,71.49
060372149041,1050.0,151842.0,91.52,3.62,1.14,2.57,75.52
060372149042,409.0,98409.0,61.12,6.85,16.87,1.71,64.44
060372151011,1941.0,117692.0,56.83,6.03,11.64,10.36,84.92
060372151012,1083.0,66005.0,60.11,0.92,33.06,18.74,74.45
060372151021,1464.0,104643.0,46.86,28.89,15.03,12.23,64.18
060372151022,499.0,111250.0,79.76,4.01,8.02,12.42,72.95
060372151023,1359.0,83750.0,64.53,12.36,16.04,11.41,70.63
060372161001,734.0,171535.0,68.26,12.81,3.81,4.9,65.5
060372161002,1015.0,175313.0,52.02,14.48,32.41,21.18,68.02
060372161003,644.0,91406.0,52.64,19.25,18.48,3.11,50.7
060372162011,1281.0,104750.0,36.69,5.7,12.1,15.61,41.93
060372162012,1310.0,113776.0,51.98,15.57,9.47,20.38,72.89
060372162021,1128.0,103550.0,47.78,25.35,25.18,15.43,57.48
060372162022,1397.0,77353.0,49.96,20.76,14.82,8.3,78.81
060372163011,1414.0,97282.0,79.07,0.85,9.05,10.54,64.96
060372163021,1617.0,103774.0,43.78,15.15,31.29,8.35,70.45
060372163022,1541.0,83750.0,66.84,6.23,5.39,16.35,51.98
060372164011,1654.0,92202.0,58.59,3.02,14.87,9.48,80.57
060372164012,769.0,110375.0,88.3,7.28,1.82,9.89,63.84
060372164013,1237.0,96985.0,70.09,3.48,11.32,9.22,64.92
060372164021,1409.0,105577.0,68.2,1.56,23.56,4.54,64.95
060372164022,1254.0,98192.0,76.48,0.0,9.09,13.64,69.26
060372167001,1456.0,84844.0,26.03,40.18,22.53,14.59,61.23
060372167002,980.0,141087.0,46.63,17.96,13.88,2.33,54.81
060372167003,1005.0,137961.0,54.13,29.35,13.13,6.77,50.4
060372168001,853.0,129179.0,63.07,3.4,11.84,14.54,77.15
060372168002,1149.0,118500.0,61.53,1.74,38.56,3.13,57.58
060372168003,645.0,125694.0,61.09,12.4,22.33,2.95,49.72
060372168004,686.0,112292.0,60.79,7.0,20.85,0.0,73.35
060372169011,928.0,98971.0,50.75,17.56,20.91,9.16,62.2
060372169012,761.0,179891.0,39.68,48.49,1.31,3.68,62.46
060372169013,1110.0,98917.0,37.03,38.65,15.59,14.7,56.14
060372169021,578.0,85625.0,42.73,15.05,21.45,22.49,57.03
060372169022,1623.0,69375.0,41.53,11.77,17.44,26.64,65.08
060372170011,1102.0,191071.0,79.04,1.09,13.88,1.27,74.73
060372170012,1029.0,103621.0,79.69,0.0,19.92,10.32,66.57
060372170013,646.0,136042.0,87.31,1.86,4.8,3.56,68.97
060372170021,1754.0,102763.0,58.89,14.31,5.07,14.4,58.8
060372170022,1834.0,91662.0,54.58,11.4,22.36,4.74,48.33
060372170023,1364.0,179286.0,73.31,1.25,5.94,6.52,76.37
060372171012,1950.0,128056.0,13.64,15.18,78.77,13.74,21.33
060372171022,420.0,167250.0,63.81,12.86,17.62,3.33,80.17
060372171023,1015.0,106875.0,42.56,29.56,1.08,7.59,56.96
060372172002,680.0,113654.0,22.35,21.62,34.12,11.47,50.1
060372172003,773.0,70357.0,27.81,13.84,36.35,24.84,60.42
060372181101,2214.0,40446.0,20.82,22.67,53.43,26.38,28.17
060372181102,953.0,77656.0,14.27,23.4,56.45,9.44,30.76
060372181201,2326.0,47026.0,25.92,7.57,71.5,34.22,17.48
060372181203,446.0,56827.0,21.52,34.08,50.45,15.42,14.65
060372182101,1305.0,56250.0,8.12,9.2,86.9,16.46,11.52
060372182102,1361.0,56905.0,18.3,12.71,62.89,25.22,24.38
060372182103,1458.0,59308.0,33.68,7.41,65.98,22.22,27.65
060372182201,1177.0,85987.0,28.55,47.07,4.16,6.46,56.52
060372182202,2331.0,77667.0,27.76,14.54,58.22,15.44,27.82
060372182203,534.0,45714.0,29.78,32.77,67.23,0.0,27.32
060372183001,1324.0,81034.0,19.34,5.14,66.47,34.0,30.46
060372183002,536.0,37034.0,15.86,75.93,17.16,17.91,29.79
060372183003,539.0,92361.0,63.08,0.0,57.7,20.78,43.71
060372183004,1091.0,48610.0,26.4,34.74,26.49,19.43,33.07
060372183005,1321.0,137602.0,57.15,31.79,28.46,9.69,46.03
060372184001,1377.0,100594.0,21.06,13.58,62.09,13.73,19.27
060372184002,807.0,100132.0,38.91,17.22,52.42,3.22,41.16
060372184003,1094.0,125179.0,18.37,14.44,66.73,8.04,25.63
