time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index,latitude,longitude
1685185200,51.0,65.0,976.51,7.4,7.4,6.2,91055,34.28839,-118.44374
1683878400,52.0,65.0,976.88,22.4,22.4,20.0,91055,34.28839,-118.44374
1683889200,55.0,62.0,976.47,22.4,22.4,20.2,91055,34.28839,-118.44374
1683918000,27.0,87.0,976.4,20.9,20.9,18.7,91055,34.28839,-118.44374
1678003200,54.0,54.0,979.45,16.2,16.2,14.2,91055,34.28839,-118.44374
1677978000,48.0,58.0,976.33,6.1,6.1,5.4,91055,34.28839,-118.44374
1677981600,49.0,57.0,976.8,11.2,11.2,9.9,91055,34.28839,-118.44374
1677988800,48.0,55.0,977.88,8.8,8.8,7.5,91055,34.28839,-118.44374
1682737200,38.0,75.0,976.95,18.7,18.7,16.4,91055,34.28839,-118.44374
1687572000,32.0,79.0,977.05,8.1,8.1,7.1,91055,34.28839,-118.44374
1682985600,38.0,70.0,971.56,48.2,65.8,56.7,91055,34.28839,-118.44374
1679691600,16.0,82.0,984.08,3.6,3.6,3.0,91055,34.28839,-118.44374
1685844000,39.0,78.0,974.08,13.0,13.0,11.4,91055,34.28839,-118.44374
1685854800,50.0,70.0,975.03,15.8,15.8,13.9,91055,34.28839,-118.44374
1686531600,59.0,69.0,976.49,13.9,13.9,12.4,91055,34.28839,-118.44374
1686567600,59.0,66.0,978.14,6.6,6.6,5.5,91055,34.28839,-118.44374
1686607200,41.0,75.0,978.66,7.1,7.1,6.1,91055,34.28839,-118.44374
1675317600,29.0,55.0,984.95,14.5,14.5,13.1,91055,34.28839,-118.44374
1683471600,50.0,62.0,981.02,12.0,12.0,10.4,91055,34.28839,-118.44374
1683500400,21.0,88.0,978.52,4.2,4.2,4.0,91055,34.28839,-118.44374
1680483600,38.0,69.0,976.7,10.1,10.1,8.8,91055,34.28839,-118.44374
1680519600,57.0,58.0,974.67,5.1,5.1,4.2,91055,34.28839,-118.44374
1681902000,26.0,58.0,977.9,3.2,3.2,2.6,91055,34.28839,-118.44374
1681891200,31.0,61.0,977.76,3.5,3.5,2.9,91055,34.28839,-118.44374
1677870000,24.0,75.0,977.36,24.4,25.0,23.5,91055,34.28839,-118.44374
1678168800,54.0,54.0,982.92,3.5,3.5,2.8,91055,34.28839,-118.44374
1678568400,64.0,67.0,980.06,14.2,14.3,12.1,91055,34.28839,-118.44374
1682010000,15.0,79.0,982.28,4.7,4.7,3.8,91055,34.28839,-118.44374
1676145600,27.0,74.0,973.24,4.3,4.3,3.8,91055,34.28839,-118.44374
1678611600,69.0,64.0,982.1,14.7,14.7,12.4,91055,34.28839,-118.44374
1678244400,37.0,58.0,980.4,7.7,8.0,6.5,91055,34.28839,-118.44374
1678291200,49.0,57.0,982.99,17.5,18.1,15.5,91055,34.28839,-118.44374
1678316400,19.0,81.0,980.48,12.4,12.7,11.2,91055,34.28839,-118.44374
1678255200,46.0,53.0,981.36,7.9,7.9,6.7,91055,34.28839,-118.44374
1678302000,26.0,73.0,982.74,8.8,8.8,7.7,91055,34.28839,-118.44374
1683111600,50.0,56.0,974.25,3.8,3.8,2.6,91055,34.28839,-118.44374
1683151200,25.0,74.0,973.07,0.6,0.6,0.3,91055,34.28839,-118.44374
1683144000,27.0,72.0,973.94,5.1,5.1,4.4,91055,34.28839,-118.44374
1683122400,50.0,57.0,974.98,4.0,4.0,3.3,91055,34.28839,-118.44374
1686740400,56.0,65.0,975.99,20.4,20.4,17.8,91055,34.28839,-118.44374
1686769200,47.0,74.0,977.0,32.4,34.7,30.4,91055,34.28839,-118.44374
1686121200,53.0,65.0,976.08,4.3,4.3,3.5,91055,34.28839,-118.44374
1679241600,35.0,66.0,977.36,11.2,11.2,9.7,91055,34.28839,-118.44374
1679209200,33.0,65.0,978.03,11.9,11.9,10.6,91055,34.28839,-118.44374
1679252400,39.0,68.0,976.94,15.5,15.5,13.7,91055,34.28839,-118.44374
1672948800,37.0,75.0,979.06,1.3,1.3,0.8,91055,34.28839,-118.44374
1672934400,77.0,56.0,978.16,0.8,0.8,0.6,91055,34.28839,-118.44374
1672916400,70.0,57.0,979.06,2.4,2.4,1.8,91055,34.28839,-118.44374
1672880400,78.0,61.0,979.56,3.7,3.7,3.0,91055,34.28839,-118.44374
1673089200,40.0,56.0,982.91,0.2,0.2,0.0,91055,34.28839,-118.44374
1673092800,42.0,55.0,982.84,0.3,0.3,0.1,91055,34.28839,-118.44374
1679594400,47.0,63.0,985.75,13.3,14.3,12.0,91055,34.28839,-118.44374
1688025600,50.0,70.0,974.34,19.5,19.5,17.3,91055,34.28839,-118.44374
1688029200,51.0,69.0,974.46,20.0,20.0,18.1,91055,34.28839,-118.44374
1682708400,22.0,93.0,976.15,30.7,33.0,29.8,91055,34.28839,-118.44374
1680354000,56.0,52.0,981.71,6.8,6.8,6.0,91055,34.28839,-118.44374
1680314400,43.0,64.0,982.47,5.4,5.4,4.5,91055,34.28839,-118.44374
1684782000,34.0,87.0,975.91,35.3,39.7,35.9,91055,34.28839,-118.44374
1684724400,44.0,77.0,976.62,20.1,20.1,17.7,91055,34.28839,-118.44374
1674511200,4.0,92.0,977.43,0.1,0.1,0.0,91055,34.28839,-118.44374
1673334000,77.0,59.0,979.3,0.8,0.8,0.5,91055,34.28839,-118.44374
1686981600,52.0,72.0,977.86,21.1,21.1,18.6,91055,34.28839,-118.44374
1686988800,55.0,71.0,977.58,20.7,20.7,18.2,91055,34.28839,-118.44374
1680843600,26.0,65.0,978.81,7.7,7.7,6.6,91055,34.28839,-118.44374
1680854400,33.0,61.0,978.48,8.0,8.0,7.0,91055,34.28839,-118.44374
1675724400,6.0,90.0,982.81,0.0,0.0,0.0,91055,34.28839,-118.44374
1677254400,68.0,51.0,977.25,1.8,1.8,1.5,91055,34.28839,-118.44374
1677225600,58.0,49.0,978.04,3.1,3.1,2.7,91055,34.28839,-118.44374
1677200400,43.0,53.0,977.21,6.3,6.5,5.3,91055,34.28839,-118.44374
1677229200,60.0,48.0,977.94,0.7,0.7,0.4,91055,34.28839,-118.44374
1677247200,70.0,49.0,977.29,3.1,3.1,2.6,91055,34.28839,-118.44374
1673510400,51.0,56.0,985.25,1.5,1.5,1.2,91055,34.28839,-118.44374
1683943200,36.0,81.0,974.05,13.3,13.3,11.7,91055,34.28839,-118.44374
1683939600,29.0,88.0,973.68,14.2,14.2,13.0,91055,34.28839,-118.44374
1673236800,39.0,63.0,983.18,9.8,9.8,8.8,91055,34.28839,-118.44374
1675864800,34.0,53.0,985.35,2.0,2.0,1.5,91055,34.28839,-118.44374
1681466400,64.0,58.0,973.88,14.1,14.1,11.9,91055,34.28839,-118.44374
1685577600,46.0,68.0,974.65,3.9,3.9,3.3,91055,34.28839,-118.44374
1685613600,52.0,66.0,974.42,10.1,10.1,8.6,91055,34.28839,-118.44374
1685635200,51.0,67.0,975.79,11.9,11.9,10.2,91055,34.28839,-118.44374
1672531200,76.0,60.0,975.28,3.3,3.3,2.6,91055,34.28839,-118.44374
1687870800,52.0,66.0,974.07,17.8,17.8,16.2,91055,34.28839,-118.44374
1675796400,8.0,86.0,986.19,0.1,0.1,0.1,91055,34.28839,-118.44374
1675782000,23.0,57.0,986.24,0.0,0.0,0.0,91055,34.28839,-118.44374
1675803600,4.0,98.0,984.53,0.0,0.0,0.0,91055,34.28839,-118.44374
1685282400,52.0,67.0,975.88,23.4,23.4,20.5,91055,34.28839,-118.44374
1684450800,25.0,95.0,974.16,26.3,26.6,24.4,91055,34.28839,-118.44374
1685696400,52.0,67.0,976.37,10.5,10.5,9.0,91055,34.28839,-118.44374
1685692800,52.0,67.0,976.53,9.9,9.9,8.4,91055,34.28839,-118.44374
1676894400,43.0,52.0,980.28,17.1,17.1,15.4,91055,34.28839,-118.44374
1676898000,43.0,51.0,980.26,15.6,15.6,14.0,91055,34.28839,-118.44374
1687197600,46.0,73.0,977.18,22.3,22.3,20.1,91055,34.28839,-118.44374
1687208400,32.0,83.0,975.95,21.1,21.1,18.8,91055,34.28839,-118.44374
1679785200,10.0,84.0,977.86,3.1,3.1,2.5,91055,34.28839,-118.44374
1679767200,18.0,71.0,980.94,0.8,0.8,0.4,91055,34.28839,-118.44374
1679713200,27.0,57.0,983.92,1.2,1.2,0.8,91055,34.28839,-118.44374
1682355600,42.0,75.0,974.44,28.5,30.1,26.6,91055,34.28839,-118.44374
1682298000,29.0,84.0,970.51,10.9,10.9,9.4,91055,34.28839,-118.44374
1682323200,57.0,66.0,973.16,32.4,34.6,30.5,91055,34.28839,-118.44374
1676484000,13.0,63.0,983.56,0.1,0.1,0.0,91055,34.28839,-118.44374
1686492000,61.0,66.0,974.28,9.0,9.0,7.7,91055,34.28839,-118.44374
1686488400,62.0,66.0,973.78,12.1,12.1,10.3,91055,34.28839,-118.44374
1685793600,55.0,62.0,975.44,18.9,18.9,16.6,91055,34.28839,-118.44374
1685833200,23.0,95.0,973.7,13.9,13.9,12.5,91055,34.28839,-118.44374
1685775600,49.0,68.0,976.3,16.4,16.4,14.2,91055,34.28839,-118.44374
1685811600,40.0,75.0,976.19,19.8,19.8,17.1,91055,34.28839,-118.44374
1678903200,72.0,64.0,975.83,9.7,10.4,8.6,91055,34.28839,-118.44374
1678899600,70.0,64.0,975.4,3.7,3.7,3.0,91055,34.28839,-118.44374
1678842000,72.0,60.0,977.44,4.2,4.3,3.5,91055,34.28839,-118.44374
1678878000,70.0,61.0,975.24,0.0,0.0,0.0,91055,34.28839,-118.44374
1678867200,69.0,61.0,976.45,0.0,0.0,0.0,91055,34.28839,-118.44374
1680951600,44.0,60.0,978.68,11.8,11.8,10.3,91055,34.28839,-118.44374
1676037600,13.0,60.0,982.38,0.6,0.6,0.4,91055,34.28839,-118.44374
1676041200,13.0,61.0,982.95,0.5,0.5,0.2,91055,34.28839,-118.44374
1673647200,22.0,74.0,980.76,5.9,5.9,5.1,91055,34.28839,-118.44374
1679176800,8.0,90.0,977.02,3.9,3.9,3.0,91055,34.28839,-118.44374
1674900000,43.0,51.0,976.9,21.9,21.9,19.8,91055,34.28839,-118.44374
1674871200,22.0,66.0,976.93,10.3,10.3,9.1,91055,34.28839,-118.44374
1674892800,39.0,53.0,976.78,30.8,32.1,29.1,91055,34.28839,-118.44374
1674666000,22.0,64.0,987.58,4.0,4.0,3.2,91055,34.28839,-118.44374
1674684000,5.0,95.0,984.42,0.0,0.0,0.0,91055,34.28839,-118.44374
1680285600,31.0,67.0,984.96,5.4,5.4,4.6,91055,34.28839,-118.44374
1680249600,56.0,50.0,981.99,5.1,5.1,4.6,91055,34.28839,-118.44374
1684198800,34.0,86.0,978.54,21.6,21.6,19.1,91055,34.28839,-118.44374
1676509200,8.0,70.0,982.35,0.4,0.4,0.2,91055,34.28839,-118.44374
1679932800,17.0,62.0,982.91,2.1,2.1,1.6,91055,34.28839,-118.44374
1678672800,55.0,67.0,981.15,8.2,8.2,7.1,91055,34.28839,-118.44374
1678676400,61.0,64.0,981.84,10.7,10.7,9.2,91055,34.28839,-118.44374
1674097200,47.0,57.0,982.63,12.3,12.3,11.0,91055,34.28839,-118.44374
1676948400,22.0,69.0,977.56,10.5,10.5,9.4,91055,34.28839,-118.44374
1677967200,40.0,64.0,976.09,10.7,10.7,9.7,91055,34.28839,-118.44374
1677970800,42.0,62.0,975.92,8.7,8.7,7.8,91055,34.28839,-118.44374
1677906000,51.0,57.0,976.36,28.1,28.6,26.7,91055,34.28839,-118.44374
1675569600,36.0,64.0,983.17,25.0,25.3,23.3,91055,34.28839,-118.44374
1674741600,19.0,60.0,989.27,0.0,0.0,0.0,91055,34.28839,-118.44374
1674730800,19.0,62.0,987.9,0.0,0.0,0.0,91055,34.28839,-118.44374
1680609600,32.0,51.0,979.73,0.3,0.3,0.1,91055,34.28839,-118.44374
1680627600,20.0,61.0,981.82,0.2,0.2,0.0,91055,34.28839,-118.44374
1687730400,12.0,97.0,977.3,9.1,9.1,8.4,91055,34.28839,-118.44374
1683194400,65.0,57.0,972.34,1.5,1.5,1.1,91055,34.28839,-118.44374
1674327600,13.0,79.0,987.01,3.5,3.5,3.1,91055,34.28839,-118.44374
1674302400,29.0,51.0,986.46,0.2,0.2,0.0,91055,34.28839,-118.44374
1674280800,50.0,51.0,986.89,25.1,25.4,23.3,91055,34.28839,-118.44374
1687298400,20.0,96.0,976.76,7.5,7.5,6.6,91055,34.28839,-118.44374
1687294800,21.0,95.0,977.02,8.2,8.2,6.6,91055,34.28839,-118.44374
1687957200,56.0,67.0,975.05,17.7,18.0,16.0,91055,34.28839,-118.44374
1687942800,46.0,70.0,973.67,14.6,14.6,13.3,91055,34.28839,-118.44374
1680008400,29.0,54.0,979.75,2.6,2.6,1.9,91055,34.28839,-118.44374
1684803600,35.0,85.0,974.08,14.8,14.8,13.2,91055,34.28839,-118.44374
1684864800,53.0,72.0,976.28,16.9,16.9,14.9,91055,34.28839,-118.44374
1680177600,57.0,52.0,973.75,2.1,2.1,1.6,91055,34.28839,-118.44374
1680213600,44.0,59.0,977.15,2.8,2.9,2.4,91055,34.28839,-118.44374
1674784800,13.0,66.0,987.39,0.1,0.1,0.0,91055,34.28839,-118.44374
1674788400,15.0,63.0,987.14,0.1,0.1,0.0,91055,34.28839,-118.44374
1685516400,50.0,66.0,975.79,3.4,3.4,2.7,91055,34.28839,-118.44374
1685545200,46.0,68.0,974.97,6.5,6.5,5.5,91055,34.28839,-118.44374
1679061600,62.0,51.0,979.56,20.9,20.9,18.3,91055,34.28839,-118.44374
1679079600,27.0,81.0,978.71,20.9,21.7,19.0,91055,34.28839,-118.44374
1677070800,36.0,47.0,968.62,0.6,0.6,0.3,91055,34.28839,-118.44374
1677085200,25.0,55.0,971.9,0.4,0.4,0.1,91055,34.28839,-118.44374
1673726400,64.0,57.0,974.64,21.4,21.4,19.4,91055,34.28839,-118.44374
1676674800,5.0,81.0,975.68,0.7,0.7,0.3,91055,34.28839,-118.44374
1676620800,13.0,53.0,982.89,1.2,1.2,1.0,91055,34.28839,-118.44374
1676667600,4.0,87.0,976.58,0.5,0.5,0.2,91055,34.28839,-118.44374
1676664000,5.0,83.0,977.37,0.5,0.5,0.2,91055,34.28839,-118.44374
1681347600,52.0,65.0,971.29,29.4,30.4,26.6,91055,34.28839,-118.44374
1681398000,60.0,61.0,971.7,11.8,11.8,10.4,91055,34.28839,-118.44374
1672660800,42.0,52.0,974.85,0.2,0.2,0.1,91055,34.28839,-118.44374
1672639200,41.0,54.0,973.64,1.0,1.0,0.6,91055,34.28839,-118.44374
1681102800,38.0,76.0,979.37,16.7,16.7,15.1,91055,34.28839,-118.44374
1677772800,35.0,52.0,979.9,5.9,6.0,5.4,91055,34.28839,-118.44374
1677790800,12.0,86.0,978.96,9.6,9.6,8.6,91055,34.28839,-118.44374
1677794400,11.0,88.0,978.54,12.9,13.0,12.0,91055,34.28839,-118.44374
1685361600,55.0,67.0,976.42,17.2,17.2,15.0,91055,34.28839,-118.44374
1679868000,8.0,82.0,980.21,3.4,3.4,2.8,91055,34.28839,-118.44374
1675159200,23.0,54.0,977.72,0.1,0.1,0.0,91055,34.28839,-118.44374
1675162800,21.0,54.0,978.28,0.1,0.1,0.0,91055,34.28839,-118.44374
1681192800,45.0,70.0,979.05,28.1,28.7,25.3,91055,34.28839,-118.44374
1684940400,62.0,65.0,976.73,14.2,14.2,12.6,91055,34.28839,-118.44374
1674172800,51.0,59.0,979.33,7.5,7.5,6.6,91055,34.28839,-118.44374
1674194400,41.0,52.0,980.96,5.3,5.3,4.7,91055,34.28839,-118.44374
1678482000,71.0,58.0,978.65,13.5,13.9,11.9,91055,34.28839,-118.44374
1682290800,21.0,96.0,970.13,10.0,10.0,9.4,91055,34.28839,-118.44374
1682211600,16.0,94.0,970.37,4.2,4.2,3.9,91055,34.28839,-118.44374
1682391600,50.0,69.0,973.91,18.4,18.4,15.9,91055,34.28839,-118.44374
1682463600,26.0,89.0,973.08,24.4,24.8,22.2,91055,34.28839,-118.44374
1680055200,19.0,66.0,977.46,3.7,3.7,3.0,91055,34.28839,-118.44374
1681290000,59.0,63.0,975.04,43.6,55.9,48.2,91055,34.28839,-118.44374
1681286400,59.0,63.0,975.58,42.9,54.3,46.9,91055,34.28839,-118.44374
1681293600,57.0,64.0,974.59,42.9,54.4,46.9,91055,34.28839,-118.44374
1686002400,53.0,67.0,975.01,16.7,16.7,14.6,91055,34.28839,-118.44374
1685991600,55.0,67.0,975.06,9.7,9.7,8.1,91055,34.28839,-118.44374
1685988000,53.0,68.0,974.73,12.7,12.7,11.0,91055,34.28839,-118.44374
1674075600,15.0,85.0,981.61,3.4,3.4,2.9,91055,34.28839,-118.44374
1686333600,44.0,74.0,979.08,24.1,24.2,21.5,91055,34.28839,-118.44374
1681711200,55.0,63.0,977.83,22.5,22.5,19.5,91055,34.28839,-118.44374
1679407200,63.0,54.0,967.12,3.2,3.2,2.6,91055,34.28839,-118.44374
1682625600,15.0,101.0,974.79,20.5,20.8,18.6,91055,34.28839,-118.44374
1682568000,20.0,80.0,975.38,4.8,4.8,4.0,91055,34.28839,-118.44374
1682593200,53.0,66.0,975.09,34.5,38.0,32.9,91055,34.28839,-118.44374
1682611200,38.0,74.0,976.54,35.7,41.0,35.7,91055,34.28839,-118.44374
1684191600,25.0,97.0,978.6,27.0,27.6,25.4,91055,34.28839,-118.44374
1684681200,50.0,73.0,978.72,31.5,33.3,29.5,91055,34.28839,-118.44374
1673910000,36.0,69.0,969.75,0.2,0.2,0.1,91055,34.28839,-118.44374
1673906400,37.0,68.0,969.5,0.6,0.6,0.3,91055,34.28839,-118.44374
1673881200,73.0,56.0,968.01,13.3,13.9,11.9,91055,34.28839,-118.44374
1673830800,66.0,56.0,971.94,3.8,3.8,3.1,91055,34.28839,-118.44374
1675393200,26.0,62.0,986.56,17.5,17.5,16.0,91055,34.28839,-118.44374
1674392400,44.0,45.0,981.1,16.0,16.0,13.3,91055,34.28839,-118.44374
1674417600,9.0,88.0,975.23,5.7,5.7,5.1,91055,34.28839,-118.44374
1674414000,14.0,76.0,976.84,8.2,8.3,7.5,91055,34.28839,-118.44374
1674399600,45.0,46.0,980.11,7.6,7.6,6.3,91055,34.28839,-118.44374
1684328400,56.0,66.0,975.63,18.0,18.0,15.9,91055,34.28839,-118.44374
1687453200,41.0,75.0,976.9,20.5,20.5,18.3,91055,34.28839,-118.44374
1687460400,28.0,83.0,976.31,15.8,15.8,14.2,91055,34.28839,-118.44374
1687431600,52.0,65.0,975.68,8.1,8.1,7.0,91055,34.28839,-118.44374
1682478000,44.0,71.0,975.2,19.3,19.3,16.8,91055,34.28839,-118.44374
1682503200,53.0,64.0,976.52,24.0,24.1,21.1,91055,34.28839,-118.44374
1673467200,32.0,75.0,985.53,5.8,5.8,4.7,91055,34.28839,-118.44374
1673395200,49.0,61.0,979.89,2.4,2.4,1.7,91055,34.28839,-118.44374
1680400800,19.0,73.0,979.99,2.9,2.9,2.4,91055,34.28839,-118.44374
1679482800,62.0,53.0,974.43,1.0,1.0,0.6,91055,34.28839,-118.44374
1682931600,61.0,64.0,972.63,16.3,16.3,14.2,91055,34.28839,-118.44374
1682942400,64.0,62.0,972.21,10.2,10.2,8.8,91055,34.28839,-118.44374
1673035200,17.0,88.0,984.1,1.4,1.4,0.8,91055,34.28839,-118.44374
1678366800,55.0,50.0,981.27,11.3,11.3,10.2,91055,34.28839,-118.44374
1686664800,53.0,68.0,979.46,12.9,12.9,11.2,91055,34.28839,-118.44374
1683702000,52.0,61.0,976.8,4.3,4.3,3.5,91055,34.28839,-118.44374
1683752400,28.0,82.0,977.92,8.3,8.3,7.4,91055,34.28839,-118.44374
1683727200,54.0,62.0,978.55,9.6,9.6,8.1,91055,34.28839,-118.44374
1676682000,9.0,69.0,975.94,1.1,1.1,0.7,91055,34.28839,-118.44374
1683630000,55.0,61.0,977.38,7.9,7.9,6.9,91055,34.28839,-118.44374
1675537200,11.0,86.0,982.96,3.6,3.6,3.4,91055,34.28839,-118.44374
1681030800,52.0,63.0,980.56,17.1,17.1,15.5,91055,34.28839,-118.44374
1681012800,45.0,68.0,980.4,7.4,7.4,6.3,91055,34.28839,-118.44374
1681621200,47.0,65.0,981.39,15.7,15.7,13.8,91055,34.28839,-118.44374
1681632000,51.0,62.0,981.25,15.3,15.3,13.5,91055,34.28839,-118.44374
1681642800,55.0,59.0,980.38,16.4,16.4,14.6,91055,34.28839,-118.44374
1685415600,48.0,70.0,976.93,9.2,9.2,8.1,91055,34.28839,-118.44374
1685473200,40.0,72.0,977.03,8.4,8.4,7.2,91055,34.28839,-118.44374
1676257200,52.0,58.0,973.64,4.3,4.3,3.7,91055,34.28839,-118.44374
1686067200,42.0,68.0,974.87,8.4,8.4,7.1,91055,34.28839,-118.44374
1685145600,39.0,70.0,975.95,6.5,6.5,5.5,91055,34.28839,-118.44374
1683892800,55.0,61.0,976.64,22.3,22.3,20.1,91055,34.28839,-118.44374
1683885600,54.0,63.0,976.59,21.7,21.7,19.6,91055,34.28839,-118.44374
1683925200,20.0,97.0,975.09,20.7,20.7,19.4,91055,34.28839,-118.44374
1684479600,53.0,69.0,976.9,21.4,21.4,18.7,91055,34.28839,-118.44374
1682805600,13.0,106.0,975.34,16.7,16.7,15.7,91055,34.28839,-118.44374
1687593600,46.0,68.0,977.52,14.3,14.3,13.0,91055,34.28839,-118.44374
1679662800,46.0,53.0,985.68,1.4,1.4,1.0,91055,34.28839,-118.44374
1685836800,26.0,91.0,973.48,13.3,13.3,11.8,91055,34.28839,-118.44374
1685890800,52.0,70.0,974.69,28.1,28.8,25.0,91055,34.28839,-118.44374
1685883600,56.0,68.0,973.9,32.0,34.0,29.7,91055,34.28839,-118.44374
1686553200,58.0,66.0,978.19,7.4,7.4,6.1,91055,34.28839,-118.44374
1686596400,43.0,74.0,979.44,6.3,6.3,5.3,91055,34.28839,-118.44374
1686535200,60.0,68.0,976.85,9.4,9.4,8.3,91055,34.28839,-118.44374
1686560400,59.0,66.0,978.0,8.3,8.3,7.0,91055,34.28839,-118.44374
1680487200,43.0,66.0,976.61,11.5,11.5,10.1,91055,34.28839,-118.44374
1681923600,18.0,69.0,979.85,3.2,3.2,2.6,91055,34.28839,-118.44374
1681916400,23.0,61.0,979.82,3.2,3.2,2.6,91055,34.28839,-118.44374
1681869600,37.0,66.0,975.98,7.2,7.2,6.0,91055,34.28839,-118.44374
1677826800,52.0,52.0,980.86,19.1,19.1,17.7,91055,34.28839,-118.44374
1683810000,54.0,62.0,978.49,13.8,13.8,12.2,91055,34.28839,-118.44374
1685124000,34.0,75.0,976.2,8.8,8.8,7.5,91055,34.28839,-118.44374
1685070000,46.0,68.0,974.77,5.6,5.6,4.8,91055,34.28839,-118.44374
1678161600,52.0,53.0,982.89,8.2,8.7,6.9,91055,34.28839,-118.44374
1678147200,33.0,67.0,980.8,3.1,3.1,2.4,91055,34.28839,-118.44374
1678183200,58.0,52.0,982.22,4.8,4.8,4.1,91055,34.28839,-118.44374
1678503600,71.0,60.0,978.86,10.7,10.7,9.5,91055,34.28839,-118.44374
1678528800,70.0,62.0,978.86,6.1,6.1,4.8,91055,34.28839,-118.44374
1681948800,8.0,84.0,977.14,4.1,4.1,3.3,91055,34.28839,-118.44374
1681963200,18.0,66.0,979.4,4.4,4.4,3.6,91055,34.28839,-118.44374
1681970400,19.0,64.0,979.92,4.4,4.4,3.6,91055,34.28839,-118.44374
1676116800,31.0,54.0,974.66,2.7,2.7,2.2,91055,34.28839,-118.44374
1676127600,32.0,54.0,974.47,5.3,5.3,4.7,91055,34.28839,-118.44374
1676091600,18.0,66.0,978.42,7.2,7.2,6.5,91055,34.28839,-118.44374
1676102400,25.0,61.0,976.59,7.9,7.9,7.0,91055,34.28839,-118.44374
1678309200,17.0,83.0,981.48,7.9,7.9,6.9,91055,34.28839,-118.44374
1678305600,24.0,74.0,982.16,7.1,7.1,6.2,91055,34.28839,-118.44374
1683108000,49.0,58.0,974.7,2.8,2.8,2.1,91055,34.28839,-118.44374
1683072000,31.0,70.0,974.06,0.2,0.2,0.1,91055,34.28839,-118.44374
1683086400,43.0,60.0,975.57,0.9,0.9,0.6,91055,34.28839,-118.44374
1686153600,51.0,67.0,977.88,10.5,10.5,8.8,91055,34.28839,-118.44374
1686175200,35.0,78.0,977.41,13.4,13.4,11.8,91055,34.28839,-118.44374
1679256000,45.0,65.0,977.37,12.5,12.5,10.8,91055,34.28839,-118.44374
1672941600,72.0,61.0,979.8,1.6,1.6,1.2,91055,34.28839,-118.44374
1688050800,51.0,70.0,976.35,30.9,32.3,29.5,91055,34.28839,-118.44374
1682690400,55.0,65.0,976.62,40.9,50.1,43.4,91055,34.28839,-118.44374
1682676000,55.0,65.0,975.09,35.7,40.1,34.8,91055,34.28839,-118.44374
1682683200,56.0,64.0,975.44,38.2,44.7,38.6,91055,34.28839,-118.44374
1680375600,13.0,84.0,981.63,4.2,4.2,3.6,91055,34.28839,-118.44374
1684778400,39.0,82.0,975.91,37.2,42.9,38.1,91055,34.28839,-118.44374
1684713600,26.0,96.0,974.76,22.2,22.2,20.3,91055,34.28839,-118.44374
1674493200,16.0,59.0,978.6,0.0,0.0,0.0,91055,34.28839,-118.44374
1673344800,77.0,59.0,979.51,0.1,0.1,0.0,91055,34.28839,-118.44374
1673323200,77.0,59.0,979.26,0.2,0.2,0.1,91055,34.28839,-118.44374
1687032000,24.0,100.0,975.61,19.6,19.6,18.3,91055,34.28839,-118.44374
1686967200,41.0,80.0,976.56,18.3,18.3,16.2,91055,34.28839,-118.44374
1686963600,35.0,85.0,975.92,17.8,17.8,15.9,91055,34.28839,-118.44374
1680894000,13.0,85.0,978.82,17.6,18.5,15.8,91055,34.28839,-118.44374
1675692000,37.0,52.0,985.33,0.1,0.1,0.0,91055,34.28839,-118.44374
1675713600,9.0,87.0,984.32,0.0,0.0,0.0,91055,34.28839,-118.44374
1673524800,44.0,56.0,984.38,0.2,0.2,0.0,91055,34.28839,-118.44374
1673229600,29.0,66.0,982.15,5.7,5.7,5.0,91055,34.28839,-118.44374
1673276400,68.0,57.0,981.84,6.5,6.5,5.8,91055,34.28839,-118.44374
1675814400,7.0,88.0,983.96,0.1,0.1,0.0,91055,34.28839,-118.44374
1675836000,19.0,64.0,984.94,0.4,0.4,0.2,91055,34.28839,-118.44374
1675893600,4.0,105.0,982.89,0.3,0.3,0.3,91055,34.28839,-118.44374
1673784000,68.0,55.0,972.14,3.0,3.0,2.2,91055,34.28839,-118.44374
1681491600,46.0,65.0,976.87,12.0,12.0,10.4,91055,34.28839,-118.44374
1672596000,44.0,66.0,971.06,0.9,0.9,0.5,91055,34.28839,-118.44374
1687863600,50.0,67.0,973.89,14.4,14.4,13.0,91055,34.28839,-118.44374
1687903200,19.0,98.0,972.32,13.1,13.1,12.5,91055,34.28839,-118.44374
1675728000,8.0,83.0,982.63,0.0,0.0,0.0,91055,34.28839,-118.44374
1675771200,19.0,60.0,985.07,0.0,0.0,0.0,91055,34.28839,-118.44374
1685721600,42.0,74.0,977.46,15.3,15.3,13.2,91055,34.28839,-118.44374
1676869200,35.0,58.0,981.29,24.2,24.2,22.0,91055,34.28839,-118.44374
1686355200,35.0,83.0,976.61,20.3,20.3,17.8,91055,34.28839,-118.44374
1672711200,59.0,55.0,978.52,11.3,11.5,10.4,91055,34.28839,-118.44374
1687190400,48.0,71.0,976.74,18.9,18.9,16.6,91055,34.28839,-118.44374
1687140000,42.0,78.0,973.74,11.5,11.5,10.3,91055,34.28839,-118.44374
1672862400,68.0,65.0,980.44,1.9,1.9,1.5,91055,34.28839,-118.44374
1672790400,64.0,61.0,979.21,5.4,5.5,4.4,91055,34.28839,-118.44374
1672822800,66.0,62.0,980.82,12.7,12.7,10.9,91055,34.28839,-118.44374
