time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index
1678158000,65,60,1016.67,0.0,0.0,0.0,133597
1678226400,41,66,1014.67,0.2,0.2,0.2,133597
1674892800,78,57,1010.28,11.8,11.8,11.4,133597
1686160800,70,75,1011.21,0.0,0.0,0.0,133597
1686132000,96,69,1008.88,0.0,0.0,0.0,133597
1681797600,99,63,1009.93,7.6,7.6,7.4,133597
1681855200,50,71,1010.66,0.9,0.9,0.8,133597
1681786800,79,64,1009.03,11.2,11.2,10.3,133597
1673780400,100,63,1005.18,3.3,3.3,2.7,133597
1681898400,74,59,1011.03,1.6,1.6,1.4,133597
1685232000,62,73,1009.1,0.5,0.5,0.4,133597
1683216000,70,70,1008.39,0.0,0.0,0.0,133597
1687233600,88,71,1010.07,0.5,0.5,0.4,133597
1673172000,93,59,1016.36,17.6,17.6,17.0,133597
1683784800,94,66,1012.45,0.1,0.1,0.0,133597
1683766800,57,72,1011.7,0.0,0.0,0.0,133597
1683828000,55,73,1012.19,0.8,0.8,0.6,133597
1685113200,83,68,1009.82,0.2,0.2,0.1,133597
1685016000,98,67,1007.1,0.5,0.5,0.5,133597
1685005200,74,67,1007.34,0.1,0.1,0.1,133597
1682881200,100,67,1009.05,3.7,3.7,3.5,133597
1682892000,76,72,1007.96,6.4,6.4,6.1,133597
1672873200,100,62,1013.36,0.0,0.0,0.0,133597
1677708000,38,57,1003.5,0.0,0.0,0.0,133597
1679983200,35,63,1014.45,4.0,4.0,3.7,133597
1680037200,39,73,1012.59,2.7,2.7,2.4,133597
1681999200,58,66,1014.74,5.1,5.1,4.9,133597
1673935200,64,58,1006.51,0.0,0.0,0.0,133597
1673949600,71,57,1005.83,0.0,0.0,0.0,133597
1687762800,71,70,1010.34,3.7,3.7,3.3,133597
1687755600,58,71,1010.48,3.7,3.7,3.3,133597
1688000400,72,75,1006.35,6.0,6.0,5.6,133597
1687662000,81,72,1011.26,3.8,3.8,3.7,133597
1677931200,100,53,1008.83,8.7,8.7,8.8,133597
1677895200,71,61,1009.13,0.9,0.9,0.9,133597
1685797200,100,67,1009.02,6.7,6.7,6.2,133597
1678528800,100,63,1012.22,0.0,0.0,0.0,133597
