time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1,pm2.5_cf_1_b,sensor_index
1672984800,56.0,62.0,1009.97,1.8,1.8,3.0,1680
1672988400,56.0,60.0,1009.92,3.5,3.5,5.2,1680
1673002800,55.0,57.0,1009.25,2.5,2.5,4.0,1680
1687647600,26.0,93.0,1001.62,4.9,4.9,7.8,1680
1687572000,35.0,81.0,1001.48,7.3,7.3,10.9,1680
1687593600,47.0,72.0,1001.93,3.9,3.9,6.0,1680
1687568400,32.0,85.0,1000.97,6.3,6.3,9.6,1680
1680793200,31.0,65.0,1004.87,3.2,3.2,4.9,1680
1680786000,42.0,57.0,1004.47,4.4,4.4,6.4,1680
1677186000,46.0,62.0,1001.81,0.3,0.3,0.6,1680
1675360800,21.0,74.0,1013.65,4.8,4.8,6.9,1680
1682067600,40.0,70.0,1005.93,8.9,8.9,12.4,1680
1682078400,43.0,66.0,1006.01,7.9,7.9,11.0,1680
1682092800,22.0,85.0,1006.51,3.8,3.8,5.7,1680
1678035600,46.0,64.0,1006.32,5.0,5.0,7.8,1680
1685160000,47.0,72.0,1000.85,3.5,3.5,5.3,1680
1685206800,43.0,78.0,1001.12,8.7,8.7,12.5,1680
1685174400,49.0,71.0,1001.4,4.2,4.2,6.2,1680
1683853200,38.0,79.0,999.98,5.9,5.9,8.7,1680
1683867600,48.0,71.0,1001.65,5.3,5.3,7.9,1680
1680480000,34.0,79.0,1001.83,10.2,10.2,14.5,1680
1684933200,62.0,70.0,1000.26,4.5,4.5,6.6,1680
1685876400,53.0,73.0,998.22,16.0,16.0,22.5,1680
1684810800,49.0,77.0,999.07,11.5,11.5,16.3,1680
1684803600,42.0,84.0,998.47,10.6,10.6,14.8,1680
1679655600,59.0,57.0,1009.01,4.0,4.0,5.9,1680
1677283200,64.0,60.0,1000.05,1.5,1.5,2.4,1680
1683615600,50.0,70.0,1002.54,2.2,2.2,3.5,1680
1683651600,46.0,73.0,1003.21,5.9,5.9,8.7,1680
1683662400,39.0,79.0,1002.29,6.6,6.6,9.7,1680
1683648000,50.0,70.0,1003.04,6.5,6.5,9.5,1680
1680598800,24.0,59.0,1003.28,0.4,0.4,0.8,1680
1676296800,54.0,58.0,999.84,8.1,8.3,13.5,1680
1686679200,43.0,80.0,1003.56,6.7,6.7,10.0,1680
1686661200,57.0,72.0,1003.64,5.3,5.3,8.1,1680
1686672000,49.0,76.0,1003.88,4.1,4.1,6.2,1680
1684490400,55.0,72.0,1000.82,20.6,20.7,27.9,1680
1673661600,43.0,68.0,1005.25,11.4,11.4,15.7,1680
1687694400,53.0,70.0,1003.65,6.5,6.5,9.7,1680
1687672800,47.0,75.0,1004.02,8.0,8.0,11.8,1680
1677456000,36.0,63.0,1007.8,0.7,0.7,1.3,1680
1678356000,48.0,61.0,1005.86,5.6,5.6,8.3,1680
1683018000,49.0,66.0,998.32,0.7,0.7,1.3,1680
1683021600,50.0,66.0,998.51,1.0,1.0,1.7,1680
1683000000,48.0,66.0,997.74,1.3,1.3,2.3,1680
1676984400,43.0,60.0,998.41,7.9,7.9,10.9,1680
1675393200,35.0,68.0,1011.07,15.3,15.3,20.9,1680
1675396800,39.0,66.0,1011.1,18.0,18.0,24.2,1680
1680865200,37.0,64.0,1002.76,6.7,6.7,9.3,1680
1680858000,36.0,64.0,1002.8,7.1,7.1,9.9,1680
1680876000,38.0,64.0,1003.44,6.5,6.5,9.2,1680
1680854400,35.0,65.0,1002.97,8.1,8.1,11.1,1680
1688065200,,,,10.6,10.6,15.2,1680
1688058000,,,,18.1,18.1,24.4,1680
1686430800,41.0,82.0,998.86,14.8,14.8,21.0,1680
1686384000,54.0,72.0,1000.3,7.0,7.0,10.1,1680
1686402000,54.0,72.0,999.27,14.4,14.4,20.1,1680
1681491600,53.0,67.0,1001.63,4.9,4.9,7.1,1680
1675011600,53.0,64.0,1000.81,3.0,3.0,4.6,1680
1686499200,62.0,71.0,999.46,3.6,3.6,5.5,1680
1686445200,49.0,77.0,998.16,10.2,10.2,14.7,1680
1679565600,60.0,59.0,1007.47,1.4,1.4,2.3,1680
1678503600,66.0,66.0,1003.57,16.4,16.6,22.7,1680
1678507200,67.0,66.0,1004.22,17.6,17.6,23.8,1680
1681804800,50.0,68.0,1001.08,14.3,14.3,19.9,1680
1681826400,53.0,68.0,1002.03,8.3,8.3,11.7,1680
1681779600,41.0,75.0,999.04,8.1,8.1,11.7,1680
1678212000,33.0,71.0,1007.32,1.4,1.4,2.2,1680
1676916000,24.0,79.0,1005.09,8.2,8.2,11.7,1680
1672761600,61.0,60.0,1005.27,0.6,0.6,1.1,1680
1672732800,54.0,62.0,1003.62,2.6,2.6,3.9,1680
1672740000,60.0,60.0,1004.42,0.4,0.4,0.8,1680
1687870800,,,,6.4,6.4,8.6,1680
1682647200,40.0,79.0,998.77,12.1,12.1,17.1,1680
1679169600,13.0,88.0,1002.99,0.9,0.9,1.7,1680
1679155200,30.0,71.0,1004.22,2.4,2.4,3.7,1680
1676498400,12.0,76.0,1006.15,0.2,0.2,0.5,1680
1687161600,53.0,74.0,999.6,7.1,7.1,10.3,1680
1687143600,46.0,78.0,998.49,5.8,5.8,8.6,1680
1687132800,35.0,89.0,997.62,5.2,5.2,7.8,1680
1682301600,44.0,78.0,995.38,7.3,7.3,10.5,1680
1682341200,55.0,70.0,998.37,9.7,9.7,13.8,1680
1682330400,53.0,72.0,997.52,14.0,14.0,19.6,1680
1672581600,60.0,65.0,994.14,1.4,1.4,2.4,1680
